pair_id,section,section_word,sentence1,sentence2,target_word,target_key,label_raw,label,sense_id_1,sense_id_2,label_corrected,pair_source
pair_0481,,,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ ದ್ರುತವಾಗಿ ಹಾದುಹೋಗಿ.,ಕಾಲ,ಕಾಲ,0,0,4,1.0,0,synthetic_examples
pair_0482,,,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲ,ಕಾಲ,0,0,1,4.0,0,synthetic_examples
pair_0483,,,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಕಾಲ,ಕಾಲ,0,0,4,1.0,0,synthetic_examples
pair_0484,,,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,1,4.0,0,synthetic_examples
pair_0485,,,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಕಾಲ,ಕಾಲ,0,0,4,1.0,0,synthetic_examples
pair_0486,,,ಕಾಲ ದ್ರುತವಾಗಿ ಹಾದುಹೋಗಿ.,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ,ಕಾಲ,0,0,1,5.0,0,synthetic_examples
pair_0487,,,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ ದ್ರುತವಾಗಿ ಹಾದುಹೋಗಿ.,ಕಾಲ,ಕಾಲ,0,0,5,1.0,0,synthetic_examples
pair_0488,,,ಕಾಲ ದ್ರುತವಾಗಿ ಹಾದುಹೋಗಿ.,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ,ಕಾಲ,0,0,1,5.0,0,synthetic_examples
pair_0489,,,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ ದ್ರುತವಾಗಿ ಹಾದುಹೋಗಿ.,ಕಾಲ,ಕಾಲ,0,0,5,1.0,0,synthetic_examples
pair_0490,,,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ,ಕಾಲ,0,0,1,5.0,0,synthetic_examples
pair_0491,,,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಕಾಲ,ಕಾಲ,0,0,5,1.0,0,synthetic_examples
pair_0492,,,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ,ಕಾಲ,0,0,1,5.0,0,synthetic_examples
pair_0493,,,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಕಾಲ,ಕಾಲ,0,0,5,1.0,0,synthetic_examples
pair_0494,,,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲ,ಕಾಲ,0,0,2,3.0,0,synthetic_examples
pair_0495,,,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,3,2.0,0,synthetic_examples
pair_0496,,,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,2,3.0,0,synthetic_examples
pair_0497,,,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,3,2.0,0,synthetic_examples
pair_0498,,,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲ,ಕಾಲ,0,0,2,3.0,0,synthetic_examples
pair_0499,,,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,3,2.0,0,synthetic_examples
pair_0500,,,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,2,3.0,0,synthetic_examples
pair_0501,,,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,3,2.0,0,synthetic_examples
pair_0502,,,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲ,ಕಾಲ,0,0,2,4.0,0,synthetic_examples
pair_0503,,,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,4,2.0,0,synthetic_examples
pair_0504,,,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,2,4.0,0,synthetic_examples
pair_0505,,,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,4,2.0,0,synthetic_examples
pair_0506,,,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲ,ಕಾಲ,0,0,2,4.0,0,synthetic_examples
pair_0507,,,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,4,2.0,0,synthetic_examples
pair_0508,,,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,2,4.0,0,synthetic_examples
pair_0509,,,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,4,2.0,0,synthetic_examples
pair_0510,,,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,5,2.0,0,synthetic_examples
pair_0511,,,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ,ಕಾಲ,0,0,2,5.0,0,synthetic_examples
pair_0512,,,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,5,2.0,0,synthetic_examples
pair_0513,,,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ,ಕಾಲ,0,0,2,5.0,0,synthetic_examples
pair_0514,,,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,5,2.0,0,synthetic_examples
pair_0515,,,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,5,2.0,0,synthetic_examples
pair_0516,,,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲ,ಕಾಲ,0,0,3,4.0,0,synthetic_examples
pair_0517,,,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲ,ಕಾಲ,0,0,4,3.0,0,synthetic_examples
pair_0518,,,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,3,4.0,0,synthetic_examples
pair_0519,,,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲ,ಕಾಲ,0,0,4,3.0,0,synthetic_examples
pair_0520,,,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲ,ಕಾಲ,0,0,3,4.0,0,synthetic_examples
pair_0521,,,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,4,3.0,0,synthetic_examples
pair_0522,,,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,3,4.0,0,synthetic_examples
pair_0523,,,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,4,3.0,0,synthetic_examples
pair_0524,,,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ,ಕಾಲ,0,0,3,5.0,0,synthetic_examples
pair_0525,,,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲ,ಕಾಲ,0,0,5,3.0,0,synthetic_examples
pair_0526,,,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ,ಕಾಲ,0,0,3,5.0,0,synthetic_examples
pair_0527,,,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ ನೋಡುತ್ತಿರುವುದೇ ಅದು.,ಕಾಲ,ಕಾಲ,0,0,5,3.0,0,synthetic_examples
pair_0528,,,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ,ಕಾಲ,0,0,3,5.0,0,synthetic_examples
pair_0529,,,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,5,3.0,0,synthetic_examples
pair_0530,,,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ,ಕಾಲ,0,0,3,5.0,0,synthetic_examples
pair_0531,,,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲದ ಸಮಯ ನಿಗದಿತವಾಗಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,5,3.0,0,synthetic_examples
pair_0532,,,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ,ಕಾಲ,0,0,4,5.0,0,synthetic_examples
pair_0533,,,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲ,ಕಾಲ,0,0,5,4.0,0,synthetic_examples
pair_0534,,,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ,ಕಾಲ,0,0,4,5.0,0,synthetic_examples
pair_0535,,,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ ಬಟ್ಟೆ ಧರಿಸಿ.,ಕಾಲ,ಕಾಲ,0,0,5,4.0,0,synthetic_examples
pair_0536,,,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ,ಕಾಲ,0,0,4,5.0,0,synthetic_examples
pair_0537,,,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,5,4.0,0,synthetic_examples
pair_0538,,,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ,ಕಾಲ,0,0,4,5.0,0,synthetic_examples
pair_0539,,,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ ಮೇಘ ಗಾಳಿ ಬೀಸುತ್ತಿದೆ.,ಕಾಲ,ಕಾಲ,0,0,5,4.0,0,synthetic_examples
pair_0540,,,ಹಣ ಕಾಲೆ ಮಾಡುವುದು ನೀತಿಹೀನ.,ಅನ್ನ ಕಾಲೆ ಮಾಡಬೇಡ.,ಕಾಲೆ,ಕಾಲೆ,0,0,2,1.0,0,synthetic_examples
pair_0541,,,ಅನ್ನ ಕಾಲೆ ಮಾಡಬೇಡ.,ಪ್ರತಿಭೆ ಕಾಲೆ ಮಾಡಬೇಡ.,ಕಾಲೆ,ಕಾಲೆ,0,0,1,2.0,0,synthetic_examples
pair_0542,,,ಪ್ರತಿಭೆ ಕಾಲೆ ಮಾಡಬೇಡ.,ಅನ್ನ ಕಾಲೆ ಮಾಡಬೇಡ.,ಕಾಲೆ,ಕಾಲೆ,0,0,2,1.0,0,synthetic_examples
pair_0543,,,ಅವಕಾಶ ಕಾಲೆ ಮಾಡಿದೆ.,ಹಣ ಕಾಲೆ ಮಾಡುವುದು ನೀತಿಹೀನ.,ಕಾಲೆ,ಕಾಲೆ,0,0,1,2.0,0,synthetic_examples
pair_0544,,,ಹಣ ಕಾಲೆ ಮಾಡುವುದು ನೀತಿಹೀನ.,ಅವಕಾಶ ಕಾಲೆ ಮಾಡಿದೆ.,ಕಾಲೆ,ಕಾಲೆ,0,0,2,1.0,0,synthetic_examples
pair_0545,,,ಅವಕಾಶ ಕಾಲೆ ಮಾಡಿದೆ.,ಪ್ರತಿಭೆ ಕಾಲೆ ಮಾಡಬೇಡ.,ಕಾಲೆ,ಕಾಲೆ,0,0,1,2.0,0,synthetic_examples
pair_0546,,,ಪ್ರತಿಭೆ ಕಾಲೆ ಮಾಡಬೇಡ.,ಅವಕಾಶ ಕಾಲೆ ಮಾಡಿದೆ.,ಕಾಲೆ,ಕಾಲೆ,0,0,2,1.0,0,synthetic_examples
pair_0547,,,ಅನ್ನ ಕಾಲೆ ಮಾಡಬೇಡ.,ಅಧ್ಯಯನ ಕಾಲೆ ಮಾಡಿದೆ.,ಕಾಲೆ,ಕಾಲೆ,0,0,1,3.0,0,synthetic_examples
pair_0548,,,ಅಧ್ಯಯನ ಕಾಲೆ ಮಾಡಿದೆ.,ಅನ್ನ ಕಾಲೆ ಮಾಡಬೇಡ.,ಕಾಲೆ,ಕಾಲೆ,0,0,3,1.0,0,synthetic_examples
pair_0549,,,ಅನ್ನ ಕಾಲೆ ಮಾಡಬೇಡ.,ಪರಿವಾರ ಕಾಲೆ ಮಾಡುವುದು ಅನುಚಿತ.,ಕಾಲೆ,ಕಾಲೆ,0,0,1,3.0,0,synthetic_examples
pair_0550,,,ಪರಿವಾರ ಕಾಲೆ ಮಾಡುವುದು ಅನುಚಿತ.,ಅನ್ನ ಕಾಲೆ ಮಾಡಬೇಡ.,ಕಾಲೆ,ಕಾಲೆ,0,0,3,1.0,0,synthetic_examples
pair_0551,,,ಅವಕಾಶ ಕಾಲೆ ಮಾಡಿದೆ.,ಅಧ್ಯಯನ ಕಾಲೆ ಮಾಡಿದೆ.,ಕಾಲೆ,ಕಾಲೆ,0,0,1,3.0,0,synthetic_examples
pair_0552,,,ಅವಕಾಶ ಕಾಲೆ ಮಾಡಿದೆ.,ಪರಿವಾರ ಕಾಲೆ ಮಾಡುವುದು ಅನುಚಿತ.,ಕಾಲೆ,ಕಾಲೆ,0,0,1,3.0,0,synthetic_examples
pair_0553,,,ಪರಿವಾರ ಕಾಲೆ ಮಾಡುವುದು ಅನುಚಿತ.,ಅವಕಾಶ ಕಾಲೆ ಮಾಡಿದೆ.,ಕಾಲೆ,ಕಾಲೆ,0,0,3,1.0,0,synthetic_examples
pair_0554,,,ಹಣ ಕಾಲೆ ಮಾಡುವುದು ನೀತಿಹೀನ.,ಅಧ್ಯಯನ ಕಾಲೆ ಮಾಡಿದೆ.,ಕಾಲೆ,ಕಾಲೆ,0,0,2,3.0,0,synthetic_examples
pair_0555,,,ಅಧ್ಯಯನ ಕಾಲೆ ಮಾಡಿದೆ.,ಹಣ ಕಾಲೆ ಮಾಡುವುದು ನೀತಿಹೀನ.,ಕಾಲೆ,ಕಾಲೆ,0,0,3,2.0,0,synthetic_examples
pair_0556,,,ಹಣ ಕಾಲೆ ಮಾಡುವುದು ನೀತಿಹೀನ.,ಪರಿವಾರ ಕಾಲೆ ಮಾಡುವುದು ಅನುಚಿತ.,ಕಾಲೆ,ಕಾಲೆ,0,0,2,3.0,0,synthetic_examples
pair_0557,,,ಪರಿವಾರ ಕಾಲೆ ಮಾಡುವುದು ಅನುಚಿತ.,ಹಣ ಕಾಲೆ ಮಾಡುವುದು ನೀತಿಹೀನ.,ಕಾಲೆ,ಕಾಲೆ,0,0,3,2.0,0,synthetic_examples
pair_0558,,,ಪ್ರತಿಭೆ ಕಾಲೆ ಮಾಡಬೇಡ.,ಅಧ್ಯಯನ ಕಾಲೆ ಮಾಡಿದೆ.,ಕಾಲೆ,ಕಾಲೆ,0,0,2,3.0,0,synthetic_examples
pair_0559,,,ಅಧ್ಯಯನ ಕಾಲೆ ಮಾಡಿದೆ.,ಪ್ರತಿಭೆ ಕಾಲೆ ಮಾಡಬೇಡ.,ಕಾಲೆ,ಕಾಲೆ,0,0,3,2.0,0,synthetic_examples
pair_0560,,,ಪ್ರತಿಭೆ ಕಾಲೆ ಮಾಡಬೇಡ.,ಪರಿವಾರ ಕಾಲೆ ಮಾಡುವುದು ಅನುಚಿತ.,ಕಾಲೆ,ಕಾಲೆ,0,0,2,3.0,0,synthetic_examples
pair_0561,,,ಪರಿವಾರ ಕಾಲೆ ಮಾಡುವುದು ಅನುಚಿತ.,ಪ್ರತಿಭೆ ಕಾಲೆ ಮಾಡಬೇಡ.,ಕಾಲೆ,ಕಾಲೆ,0,0,3,2.0,0,synthetic_examples
pair_0562,,,ಕಿರಿಯ ಸಮಸ್ಯೆ ಛಿದ್ರ ಪಟ್ಟು.,ಕಿರಿಯ ಮಗು ನೆಲೆಯಲ್ಲಿ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,1,2.0,0,synthetic_examples
pair_0563,,,ಕಿರಿಯ ಮಗು ನೆಲೆಯಲ್ಲಿ.,ಕಿರಿಯ ಸಮಸ್ಯೆ ಛಿದ್ರ ಪಟ್ಟು.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,2,1.0,0,synthetic_examples
pair_0564,,,ಕಿರಿಯ ವಯಸ್ಸು ಅಮೂಲ್ಯ.,ಕಿರಿಯ ಸಮಸ್ಯೆ ಛಿದ್ರ ಪಟ್ಟು.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,2,1.0,0,synthetic_examples
pair_0565,,,ಕಿರಿಯ ವಿವರಣೆ ಸ್ಪಷ್ಟ.,ಕಿರಿಯ ಮಗು ನೆಲೆಯಲ್ಲಿ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,1,2.0,0,synthetic_examples
pair_0566,,,ಕಿರಿಯ ಮಗು ನೆಲೆಯಲ್ಲಿ.,ಕಿರಿಯ ವಿವರಣೆ ಸ್ಪಷ್ಟ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,2,1.0,0,synthetic_examples
pair_0567,,,ಕಿರಿಯ ವಿವರಣೆ ಸ್ಪಷ್ಟ.,ಕಿರಿಯ ವಯಸ್ಸು ಅಮೂಲ್ಯ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,1,2.0,0,synthetic_examples
pair_0568,,,ಕಿರಿಯ ವಯಸ್ಸು ಅಮೂಲ್ಯ.,ಕಿರಿಯ ವಿವರಣೆ ಸ್ಪಷ್ಟ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,2,1.0,0,synthetic_examples
pair_0569,,,ಕಿರಿಯ ಸಮಸ್ಯೆ ಛಿದ್ರ ಪಟ್ಟು.,ಕಿರಿಯ ಸಹೋದರ ಸಹಾಯಕ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,1,3.0,0,synthetic_examples
pair_0570,,,ಕಿರಿಯ ಸಹೋದರ ಸಹಾಯಕ.,ಕಿರಿಯ ಸಮಸ್ಯೆ ಛಿದ್ರ ಪಟ್ಟು.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,3,1.0,0,synthetic_examples
pair_0571,,,ಕಿರಿಯ ಸಮಸ್ಯೆ ಛಿದ್ರ ಪಟ್ಟು.,ಕಿರಿಯ ಪದ ತೃಪ್ತ ವೈತನಿಕ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,1,3.0,0,synthetic_examples
pair_0572,,,ಕಿರಿಯ ಪದ ತೃಪ್ತ ವೈತನಿಕ.,ಕಿರಿಯ ಸಮಸ್ಯೆ ಛಿದ್ರ ಪಟ್ಟು.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,3,1.0,0,synthetic_examples
pair_0573,,,ಕಿರಿಯ ವಿವರಣೆ ಸ್ಪಷ್ಟ.,ಕಿರಿಯ ಸಹೋದರ ಸಹಾಯಕ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,1,3.0,0,synthetic_examples
pair_0574,,,ಕಿರಿಯ ಸಹೋದರ ಸಹಾಯಕ.,ಕಿರಿಯ ವಿವರಣೆ ಸ್ಪಷ್ಟ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,3,1.0,0,synthetic_examples
pair_0575,,,ಕಿರಿಯ ವಿವರಣೆ ಸ್ಪಷ್ಟ.,ಕಿರಿಯ ಪದ ತೃಪ್ತ ವೈತನಿಕ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,1,3.0,0,synthetic_examples
pair_0576,,,ಕಿರಿಯ ಪದ ತೃಪ್ತ ವೈತನಿಕ.,ಕಿರಿಯ ವಿವರಣೆ ಸ್ಪಷ್ಟ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,3,1.0,0,synthetic_examples
pair_0577,,,ಕಿರಿಯ ಮಗು ನೆಲೆಯಲ್ಲಿ.,ಕಿರಿಯ ಸಹೋದರ ಸಹಾಯಕ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,2,3.0,0,synthetic_examples
pair_0578,,,ಕಿರಿಯ ಸಹೋದರ ಸಹಾಯಕ.,ಕಿರಿಯ ಮಗು ನೆಲೆಯಲ್ಲಿ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,3,2.0,0,synthetic_examples
pair_0579,,,ಕಿರಿಯ ಮಗು ನೆಲೆಯಲ್ಲಿ.,ಕಿರಿಯ ಪದ ತೃಪ್ತ ವೈತನಿಕ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,2,3.0,0,synthetic_examples
pair_0580,,,ಕಿರಿಯ ಪದ ತೃಪ್ತ ವೈತನಿಕ.,ಕಿರಿಯ ಮಗು ನೆಲೆಯಲ್ಲಿ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,3,2.0,0,synthetic_examples
pair_0581,,,ಕಿರಿಯ ವಯಸ್ಸು ಅಮೂಲ್ಯ.,ಕಿರಿಯ ಸಹೋದರ ಸಹಾಯಕ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,2,3.0,0,synthetic_examples
pair_0582,,,ಕಿರಿಯ ಸಹೋದರ ಸಹಾಯಕ.,ಕಿರಿಯ ವಯಸ್ಸು ಅಮೂಲ್ಯ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,3,2.0,0,synthetic_examples
