model,target_word,sentence,true_sense,cluster,ari
indicbert,ಚಕ್ರ,ರಥದ ಚಕ್ರ ಭಾರೀ ಮರದಿಂದ ತಯಾರಾಗಿದೆ.,1,0,0.33962264150943394
indicbert,ಚಕ್ರ,ಮೊಟೊರಿನ ಚಕ್ರ ತಿರುಗುತ್ತಿದೆ.,1,1,0.33962264150943394
indicbert,ಚಕ್ರ,ಜೀವನದ ಚಕ್ರ ಮುಂದುವರಿದುಕೊಂಡಿದೆ.,2,2,0.33962264150943394
indicbert,ಚಕ್ರ,ಋತುಗಳ ಚಕ್ರ ಪುನರಾವೃತ್ತಿಯಾಗುತ್ತಿದೆ.,2,2,0.33962264150943394
indicbert,ಚಕ್ರ,ಯೋಗದಲ್ಲಿ ಆಚ್ಠ ಚಕ್ರಗಳು ಮುಖ್ಯ.,3,3,0.33962264150943394
indicbert,ಚಕ್ರ,ಹೃದಯ ಚಕ್ರ ಸಕ್ರಿಯಗೊಳಿಸುತ್ತಾರೆ.,3,3,0.33962264150943394
indicbert,ಚಕ್ರ,ಕೃಷ್ಣನ ಚಕ್ರ ವೈಷ್ಣವ ಅಸ್ತ್ರ.,4,2,0.33962264150943394
indicbert,ಚಕ್ರ,ಸುದರ್ಶನ ಚಕ್ರ ಸಕಲವನ್ನು ನಾಶಮಾಡುತ್ತಿದೆ.,4,1,0.33962264150943394
indicbert,ಚಿತ್ರ,ಆ ಚಿತ್ರ ನೈಜತ್ವವನ್ನು ಪ್ರತಿಬಿಂಬಿಸುತ್ತದೆ.,1,0,0.0
indicbert,ಚಿತ್ರ,ಚಿತ್ರ ತೆಗೆಯಬೇಕೆ?,1,0,0.0
indicbert,ಚಿತ್ರ,ಸಮಾಜದಲ್ಲಿ ಅನೇಕ ಚಿತ್ರ ಜನತೆ ವಾಸ ಮಾಡುತ್ತಾರೆ.,2,1,0.0
indicbert,ಚಿತ್ರ,ಈ ಕಾದಂಬರಿಯು ಚಿತ್ರವಾದ ಪ್ರಕರಣಗಳನ್ನು ಹೊಂದಿದೆ.,2,2,0.0
indicbert,ಚಿತ್ರ,ಆ ಚಿತ್ರ ಘಟನೆ ಕೇಳಲು ಅದ್ಭುತವಾಗಿದೆ.,3,0,0.0
indicbert,ಚಿತ್ರ,ಚಿತ್ರವಾದ ಸಂಗತಿ ಸಂಭವಿಸಿದೆ.,3,3,0.0
indicbert,ಚಿತ್ರ,ರವಿಶಂಕರ ಸುಂದರ ಚಿತ್ರ ಸೃಷ್ಟಿಸುತ್ತಾರೆ.,4,1,0.0
indicbert,ಚಿತ್ರ,ಈ ಚಿತ್ರ ಶಿಲ್ಪ ಅಸಾಧಾರಣ ಕಾದಂಬರಿ.,4,0,0.0
indicbert,ಜಲ,ನೀರಾಯ ಜಲ ಕುಡಿಯಿರಿ.,1,2,0.07407407407407407
indicbert,ಜಲ,ಜಲ ಬೆಳಗಿನ ಬಿಸಿಯಲ್ಲಿ ಕುದಿಯುತ್ತಿದೆ.,1,1,0.07407407407407407
indicbert,ಜಲ,ತೈಲಜಲ ಸಲ್ಯ ಹೀಲಿಂಗಿಗೆ ಉಪಯುಕ್ತ.,2,0,0.07407407407407407
indicbert,ಜಲ,ಕಷಾಯ ಜಲ ಔಷಧ.,2,2,0.07407407407407407
indicbert,ಜಲ,ಜಲದಲ್ಲಿ ಬೆನ್ನು ಬದ್ಧವಾಗುತ್ತಿದೆ.,3,1,0.07407407407407407
indicbert,ಜಲ,ಜಲ ತೂರುವ ಹೀನಾಭಿಮಾನ ನಿವಾರಿಸುವುದು ಕಷ್ಟ.,3,1,0.07407407407407407
indicbert,ತೆಗೆ,ನನ್ನ ಹಸ್ತ ತೆಗೆ.,1,2,0.0
indicbert,ತೆಗೆ,ಹಾಕುಮಾರಿಗೆ ನಕ್ಷತ್ರ ತೆಗೆದು ಕೊಟ್ಟರು.,1,3,0.0
indicbert,ತೆಗೆ,ಹೋಗಿ ಮೇಲಿನ ತಗರು ತೆಗೆದುಕೊ.,2,0,0.0
indicbert,ತೆಗೆ,ಕಂಕುದಿಂದ ಮುಖ್ಯ ಕೆಲಸ ತೆಗೆದುಕೊ.,2,0,0.0
indicbert,ತೆಗೆ,ನೆಲದಿಂದ ಪಿಸು ತೆಗೆದುಕೊ.,3,0,0.0
indicbert,ತೆಗೆ,ಹೊರಗಿನ ಸೂಪ ತೆಗೆದುಕೊಂಡೆ.,3,1,0.0
indicbert,ತೆಗೆ,ಗುರಿನೆ ಬಾರಣವನ್ನು ತೆಗೆದುಕೊಳ್ಳಿ.,4,0,0.0
indicbert,ತೆಗೆ,ಪ್ರಾಣಿ ಪರೀಕ್ಷೆಯಲ್ಲಿ ತೆಗೆದುಕೊಂಡರು.,4,3,0.0
indicbert,ಧರಣಿ,ಧರಣಿ ಭ್ರಮಿಸುತ್ತಾ ಇರುತ್ತದೆ.,1,1,0.07407407407407407
indicbert,ಧರಣಿ,ಧರಣಿಯ ಮೇಲೆ ಮಿಲಿಯನ ಜನ ವಾಸ ಮಾಡುತ್ತಾರೆ.,1,2,0.07407407407407407
indicbert,ಧರಣಿ,ಈ ಕೋಟೆಯ ಧರಣಿ ಕಲ್ಲಿನಿಂದ ಕೆತ್ತಿರುವುದು.,2,0,0.07407407407407407
indicbert,ಧರಣಿ,ಮನೆಯ ಧರಣಿ ಬಲಾಗಿರುವುದು ಅಗತ್ಯ.,2,0,0.07407407407407407
indicbert,ಧರಣಿ,ಪುಷ್ಪಗಳ ಧರಣಿ ಸುವಾಸಿತವಾಗಿರುತ್ತವೆ.,3,0,0.07407407407407407
indicbert,ಧರಣಿ,ಧರಣಿ ಇಳಿಪಡಿಸುವ ಪದಾರ್ಥ.,3,1,0.07407407407407407
indicbert,ಧರಿಸು,ಹೊಸ ಬಟ್ಟೆ ಧರಿಸಿ.,1,2,-0.06060606060606061
indicbert,ಧರಿಸು,ಮುಖವಾಣಿ ಧರಿಸಿ.,1,2,-0.06060606060606061
indicbert,ಧರಿಸು,ಅಸ್ತ್ರ ಧರಿಸಿ ಯುದ್ಧಕ್ಕೆ ಬಂದರು.,2,0,-0.06060606060606061
indicbert,ಧರಿಸು,ಮಾದರಿ ಧರಿಸಿ ಹೋಗುತ್ತೆ.,2,2,-0.06060606060606061
indicbert,ಧರಿಸು,ಭೂಮಿಯ ಸಾಕಷ್ಟು ಸೋಂಕುಗಳನ್ನು ಧರಿಸಿದೆ.,3,2,-0.06060606060606061
indicbert,ಧರಿಸು,ಕುಟುಂಬದ ನೈತಿಕ ಧರಿಸುವುದು ಅವಶ್ಯಕ.,3,1,-0.06060606060606061
indicbert,ನಕಲಿ,ಆ ನಕಲಿ ಚಿತ್ರ ಅಸಾಧಾರಣ ಸಿದ್ಧಿ.,1,2,-0.2962962962962963
indicbert,ನಕಲಿ,ನಕಲಿ ಪಾಸ್‌ಪೋರ್ಟ್ ಜರಿಮಾನೆಗೆ ಸಾಧ್ಯ.,1,0,-0.2962962962962963
indicbert,ನಕಲಿ,ನಕಲಿ ಸಾಕ್ಷ್ಯ ನ್ಯಾಯಾಲಯದ ವಿರುದ್ಧ ರಿವಾಜು.,2,0,-0.2962962962962963
indicbert,ನಕಲಿ,ನಕಲಿ ವಾದ್ಯತೆ ನಿಖಿಲ ಎಲೆ ಪ್ರತಿ.,2,1,-0.2962962962962963
indicbert,ನಕಲಿ,ನಕಲಿ ನಾಣ್ಯ ಸಾಕಷ್ಟು ಪರಿಚಿತವಾಗಿದೆ.,3,0,-0.2962962962962963
indicbert,ನಕಲಿ,ನಕಲಿ ವಸ್ತುವನ್ನು ವಿಕ್ರಯ ಮಾಡುವುದು ಅಪರಾಧ.,3,1,-0.2962962962962963
indicbert,ನೀಡ,ಪಕ್ಷಿಯ ನೀಡ ವೃಕ್ಷದ ಮೇಲೆ ಇದೆ.,1,2,-0.06060606060606061
indicbert,ನೀಡ,ಸೂಕನಲ್ಲಿ ನೀಡ ತಿರಿಯುತ್ತೆ.,1,0,-0.06060606060606061
indicbert,ನೀಡ,ಬೆಕೆಲೆಗಾಗಿ ಪರಿವಾರದ ನೀಡ ನಿರ್ಮಾಣ ಮಾಡಿದರು.,2,0,-0.06060606060606061
indicbert,ನೀಡ,ಹೊಸ ನೀಡಕ್ಕೆ ಸ್ವಾಗತ.,2,1,-0.06060606060606061
indicbert,ನೀಡ,ಪ್ರಭುನ ನೀಡ ನೀತಿಸೋಪಾನದಲ್ಲಿ.,3,0,-0.06060606060606061
indicbert,ನೀಡ,ಆತ್ಮನ ಚಿರಂತನ ನೀಡ ಅತೀಂದ್ರಿಯ.,3,0,-0.06060606060606061
indicbert,ನೀಲ,ನೀಲ ಆಕಾಶ ಮೋಹಕ.,1,1,-0.2962962962962963
indicbert,ನೀಲ,ನೀಲ ವಸ್ತ್ರ ಸುಂದರವಾಗಿದೆ.,1,2,-0.2962962962962963
indicbert,ನೀಲ,ನೀಲ ಸಂಜೆ ಬರುತ್ತಿದೆ.,2,1,-0.2962962962962963
indicbert,ನೀಲ,ನೀಲ ಮೋಹೆ ಅಂಧಕಾರ.,2,0,-0.2962962962962963
indicbert,ನೀಲ,ನೀಲ ಗಿಳಿ ಮಂಡಿರದ ಸ್ಕಂಧ.,3,1,-0.2962962962962963
indicbert,ನೀಲ,ನೀಲ ರಂಗು ಧೌತ ಸಂಭೋಗ.,3,0,-0.2962962962962963
indicbert,ನೇತೃತ್ವ,ಪಾರ್ಥ ಸೈನ್ಯವನ್ನು ನೇತೃತ್ವ ಮಾಡಿದರು.,1,1,-0.2962962962962963
indicbert,ನೇತೃತ್ವ,ಈ ಪ್ರಯೋಗದಲ್ಲಿ ನಾನು ನೇತೃತ್ವ ಮಾಡುತ್ತೇನೆ.,1,2,-0.2962962962962963
indicbert,ನೇತೃತ್ವ,ಶಿಲ್ಪಿ ಸಂಗೀತವನ್ನು ನೇತೃತ್ವ ಮಾಡಿದರು.,2,1,-0.2962962962962963
indicbert,ನೇತೃತ್ವ,ಆರ್ಕೆಸ್ಟ್ರಾ ನೇತೃತ್ವ ಮಾಡುವುದು ಕಾಂಡಕ್ಟರ್‌ನ ಕೆಲಸ.,2,0,-0.2962962962962963
indicbert,ನೇತೃತ್ವ,ಸಂಸ್ಥೆಯನ್ನು ನೇತೃತ್ವ ಮಾಡುವ ಜವಾಬ್ದಾರಿ.,3,1,-0.2962962962962963
indicbert,ನೇತೃತ್ವ,ಯುವಕನು ಕಂಪನಿ ನೇತೃತ್ವ ಮಾಡಿದನು.,3,0,-0.2962962962962963
indicbert,ನೋಡು,ಆಕಾಶ ನೋಡಿ.,1,0,0.0
indicbert,ನೋಡು,ಒಟ್ಟಿಗೆ ಏನು ನೋಡುತ್ತೀಯ?,1,2,0.0
indicbert,ನೋಡು,ಸಿನೆಮಾ ನೋಡುವುದು ಆನಂದ.,2,1,0.0
indicbert,ನೋಡು,ಕಡಿಮೆ ಮಾರುಕಟ್ಟೆ ನೋಡೊಳ್ಳಿ.,2,0,0.0
indicbert,ನೋಡು,ನನ್ನ ಸ್ನೇಹಿತ ನೀಡೆ ನೋಡುತ್ತೆ.,3,3,0.0
indicbert,ನೋಡು,ರಾತ್ರಿ ನಿಮ್ಮನ್ನು ನೋಡುತ್ತೇನೆ.,3,1,0.0
indicbert,ನೋಡು,ಸರಿಪೊತ್ತು ನೋಡಿ.,4,0,0.0
indicbert,ನೋಡು,ಚಿಕಿತ್ಸಕ ರೋಗಿಯನ್ನು ನೋಡಿದರು.,4,0,0.0
indicbert,ಪುಲ,ನದಿಯ ಮೇಲೆ ಹೊಸ ಪುಲ ನಿರ್ಮಾಣವಾಗುತ್ತಿದೆ.,1,2,0.4444444444444444
indicbert,ಪುಲ,ಪುಲ ದಾಟಿ ಹೋಗಿ.,1,2,0.4444444444444444
indicbert,ಪುಲ,ಬೆಸೆಯ ಪುಲ ಚೆಂದ ಸುವಾಸಿತವಾಗಿರುತ್ತವೆ.,2,0,0.4444444444444444
indicbert,ಪುಲ,ಹೂವಿನ ಪುಲ ನೋಡು.,2,1,0.4444444444444444
indicbert,ಪುಲ,ನವೆಂಬರ್ ಅವರಿಗೆ ಪುಲದ ತೂಟು ಕೊಟ್ಟರು.,3,0,0.4444444444444444
indicbert,ಪುಲ,ಮದುವೆಯ ಸಮಯದಲ್ಲಿ ಸುಂದರ ಪುಲದ ತೂಟು ನೋಡಲಾಯಿತು.,3,0,0.4444444444444444
indicbert,ಪೆರೆಲೆ,ಸೂರ್ಯನ ಪೆರೆಲೆ ಬೀಸುತ್ತಿದೆ.,1,2,-0.25
indicbert,ಪೆರೆಲೆ,ಮರದ ಪೆರೆಲೆಯಲ್ಲಿ ಕುಳಿತುಕೊಂಡೆ.,1,1,-0.25
indicbert,ಪೆರೆಲೆ,ನೀರಿನಲ್ಲಿ ಮುಖದ ಪೆರೆಲೆ ಕಾಣುತ್ತಿದೆ.,2,2,-0.25
indicbert,ಪೆರೆಲೆ,ಕನ್ನಡ ಸಂಸ್ಕೃತಿಯ ಪೆರೆಲೆ ಲೋಕವೆಲ್ಲಾ ಪಡೆದೆ.,2,0,-0.25
indicbert,ಪೆರೆಲೆ,ಆತನ ಮೇಲೆ ನಿರ್ದೋಷತೆಯ ಪೆರೆಲೆಯೂ ಇಲ್ಲ.,3,1,-0.25
indicbert,ಪೆರೆಲೆ,ಪೆರೆಲೆ ಪರಿಚಯ ನಾಶ ಮಾಡುತ್ತದೆ.,3,0,-0.25
indicbert,ಪ್ರಭು,ಸೋಮನಾಥ ತನ್ನ ಗುಲಾಮನ ಪ್ರಭು.,1,1,0.16666666666666666
indicbert,ಪ್ರಭು,ಪ್ರಭುವಿನ ಆದೇಶ ಪಾಲಿಸಲೇಬೇಕು.,1,2,0.16666666666666666
indicbert,ಪ್ರಭು,ಪ್ರಭುವೆ ನಮ್ಮನ್ನು ರಕ್ಷಿಸಿ.,2,1,0.16666666666666666
indicbert,ಪ್ರಭು,ಪ್ರಭುವಿನ ಕೃಪೆ ಅಪರಿಸೀಮ.,2,2,0.16666666666666666
indicbert,ಪ್ರಭು,ರವಿ ಪ್ರಭುಗಳು ಮುಖ್ಯ ಅಧಿಕಾರಿ.,3,0,0.16666666666666666
indicbert,ಪ್ರಭು,ಪ್ರಭುಗಳ ನಿರ್ದೇಶನ ನೋಡಿ ಕೆಲಸ ಮಾಡಿ.,3,0,0.16666666666666666
indicbert,ಪ್ರೀತಿ,ಪ್ರೀತಿ ಭಾರ್ಯೆ ಮನೆಯ ಸಿಂದೂರ.,1,1,-0.2962962962962963
indicbert,ಪ್ರೀತಿ,ಪ್ರೀತಿ ಭಿತಿಜ ಅವನ ಪ್ರಿಯೆ.,1,0,-0.2962962962962963
indicbert,ಪ್ರೀತಿ,ಪ್ರೀತಿ ವಿಷಯ ಶಾಸ್ತ್ರ.,2,1,-0.2962962962962963
indicbert,ಪ್ರೀತಿ,ಪ್ರೀತಿ ಔಷಧ ಇಂದ್ರಿಯ.,2,0,-0.2962962962962963
indicbert,ಪ್ರೀತಿ,ಪ್ರೀತಿ ಸುಗಂಧ ಹೃದಯ.,3,1,-0.2962962962962963
indicbert,ಪ್ರೀತಿ,ಪ್ರೀತಿ ಸಂವಾದ ಆನಂದ.,3,2,-0.2962962962962963
indicbert,ಬರು,ನಾಳೆ ನನ್ನ ಮನೆಗೆ ಬಾರು.,1,1,0.0
indicbert,ಬರು,ಕಡಿಮೆ ಕರೆ ಸುಗಿಕೊ ಬರುತ್ತೆ.,1,0,0.0
indicbert,ಬರು,ರೈಲು ಸಮಯಕ್ಕೆ ಬರುತ್ತಿದೆ.,2,0,0.0
indicbert,ಬರು,ಮೇಲಿನ ಸಿಡಿ ಹಠಾತ್ತು ಬರುತ್ತೆ.,2,0,0.0
indicbert,ಬರು,ಇದೇ ಆಕಸ್ಮಾತ್ ಘಟನೆ ಕಾಲೇ ಕಾಲೇ ಬರುತ್ತದೆ.,3,0,0.0
indicbert,ಬರು,ಶೀತ ಋತುವು ಬರುತ್ತಿದೆ.,3,2,0.0
indicbert,ಬರು,ಅವನು ಅರಸನಾಗಿ ಬರುತ್ತೀಯ.,4,3,0.0
indicbert,ಬರು,ನೀ ಶಕ್ತಿಶಾಳಿಯಾಗಿ ಬರಿ.,4,1,0.0
indicbert,ಬಾಗ,ಪುಷ್ಪಬಾಗ ಅತ್ಯಂತ ಸುಂದರವಾಗಿದೆ.,1,2,0.07407407407407407
indicbert,ಬಾಗ,ತರಕಾರಿ ಬಾಗದಲ್ಲಿ ಸೋಂಕು ಹಿಡಿದಿದೆ.,1,1,0.07407407407407407
indicbert,ಬಾಗ,ಸಂಪತ್ತಿನಿಂದ ಪ್ರತಿಯೊಬ್ಬರ ಬಾಗ ನಿರ್ಧರಿಸಿ.,2,0,0.07407407407407407
indicbert,ಬಾಗ,ನನ್ನ ಬಾಗ ನಿಗದಿತವಾಗಿ ಇದೆ.,2,0,0.07407407407407407
indicbert,ಬಾಗ,ಬೆಂಗಳೂರು ಉತ್ತರ ಬಾಗದಲ್ಲಿ ಸ್ಥಿತವಾಗಿದೆ.,3,1,0.07407407407407407
indicbert,ಬಾಗ,ನಗರದ ಪಶ್ಚಿಮ ಬಾಗ ಸಾಕಷ್ಟು ಅಭಿವೃದ್ಧಿಯಾಗಿದೆ.,3,0,0.07407407407407407
indicbert,ಬೀಜ,ತರಕಾರಿಯ ಬೀಜ ಲೋಳೆ.,1,1,-0.06060606060606061
indicbert,ಬೀಜ,ಬೀಜ ಬಿತ್ತಬೇಕು ವರ್ಷ ಸುಮಾರು.,1,0,-0.06060606060606061
indicbert,ಬೀಜ,ಆ ಕಲುಷತೆಯ ಬೀಜ ಕುರೂರತೆ.,2,1,-0.06060606060606061
indicbert,ಬೀಜ,ಚಿಂತೆ ಎಲ್ಲ ಸಮಸ್ಯೆಯ ಬೀಜ.,2,2,-0.06060606060606061
indicbert,ಬೀಜ,ಗುರುವು ಗುಪ್ತ ಬೀಜ ಪ್ರದಾನ ಮಾಡಿದರು.,3,1,-0.06060606060606061
indicbert,ಬೀಜ,ಈ ಯಂತ್ರದ ಬೀಜ ತಿಳಿದರೆ ಸಾಧನೆ ಮಾಡಬಹುದು.,3,1,-0.06060606060606061
indicbert,ಬೆಳೆ,ಮಗು ಬೆಳೆಯುತ್ತಿದೆ.,1,2,-0.06060606060606061
indicbert,ಬೆಳೆ,ಆತನ ಉತ್ತರ ದಾಯಿತ್ವ ಬೆಳೆಯುತ್ತಿದೆ.,1,0,-0.06060606060606061
indicbert,ಬೆಳೆ,ಅನ್ನ ಬೆಳೆಯುವುದು ರೈತಿಕೆಯ ಪ್ರಧಾನ ಕೆಲಸ.,2,0,-0.06060606060606061
indicbert,ಬೆಳೆ,ತರಕಾರಿ ಬೆಳೆಯಿರಿ.,2,0,-0.06060606060606061
indicbert,ಬೆಳೆ,ಮಗುವಿನ ಮನ ಬೆಳೆಯುವುದು ಮುಖ್ಯ.,3,0,-0.06060606060606061
indicbert,ಬೆಳೆ,ಶಕ್ತಿ ಬೆಳೆಸಿ.,3,1,-0.06060606060606061
indicbert,ಬೋಳ,ಬೋಳ ಕಾಲೆ ಅವನು ಕೆಟ್ಟ ಪರಿಣಾಮ ಮಾಡಿದನು.,1,0,0.08163265306122448
indicbert,ಬೋಳ,ಬೋಳ ವಿಚಾರಣೆ ಅಸಮರ್ಥನನ್ನು ಸೂಚಿಸುತ್ತದೆ.,1,0,0.08163265306122448
indicbert,ಬೋಳ,ಬೋಳ ಮಸ್ತಿಷ್ಕ ಶಿಕ್ಷೆ ಪಡೆಯಲು ಸಾಧ್ಯ.,2,0,0.08163265306122448
indicbert,ಬೋಳ,ಬೋಳ ಸಮಝಿಸುವ ಶಕ್ತಿ ಕ್ಷೀಣ.,2,0,0.08163265306122448
indicbert,ಬೋಳ,ಈ ಬೋಳ ಬಟ್ಟೆ ಹಾಕುವೆ ಅದೇ.,3,2,0.08163265306122448
indicbert,ಬೋಳ,ಆ ಬೋಳ ಕುರುಡೆ ಹಾಗೆ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.,3,0,0.08163265306122448
indicbert,ಬೋಳ,Diverse contexts for each sense,3,1,0.08163265306122448
indicbert,ಬೋಳ,"Mix of everyday, literary, and formal usage",3,1,0.08163265306122448
indicbert,ಬೋಳ,Real-world applicability,3,1,0.08163265306122448
indicbert,ಭಕ್ತ,ಕೃಷ್ಣನ ಭಕ್ತರು ಕೋವಿಲಿಗೆ ಸೆರೆದುಬಂದರು.,1,1,0.07407407407407407
indicbert,ಭಕ್ತ,ಆ ಗುರುವಿನ ಭಕ್ತ ತುಂಬಾ ಆಸ್ಥೆಗಳುದ್ದ.,1,0,0.07407407407407407
indicbert,ಭಕ್ತ,ಅರಸನ ಭಕ್ತರು ನಿರ್ದೇಶ ಪಾಲಿಸಿದರು.,2,1,0.07407407407407407
indicbert,ಭಕ್ತ,ಭಕ್ತರನ್ನು ಸಮ್ಮಾನಿಸಿ.,2,2,0.07407407407407407
indicbert,ಭಕ್ತ,ಪ್ರಭುದ ಭಕ್ತರು ಧರ್ಮವನ್ನು ಪೋಷಿಸಿದರು.,3,0,0.07407407407407407
indicbert,ಭಕ್ತ,ನಿಜನಾದ ಭಕ್ತರು ಸತ್ತರನ್ನು ಒಂದೆಡೆ ಮಾಡುತ್ತಾರೆ.,3,0,0.07407407407407407
indicbert,ಮಾಡು,ಚಿತ್ರ ಸೃಷ್ಟಿ ಮಾಡಿ.,1,0,0.04
indicbert,ಮಾಡು,ಕಟಣೆ ಮಾಡುತ್ತೇನೆ.,1,2,0.04
indicbert,ಮಾಡು,ಕೆಲಸ ಮಾಡಿ.,2,0,0.04
indicbert,ಮಾಡು,ಸಹಾಯ ಮಾಡಿ.,2,0,0.04
indicbert,ಮಾಡು,ಆಹಾರ ಮಾಡುತ್ತೇನೆ.,3,4,0.04
indicbert,ಮಾಡು,ಬಾರ ಮಾಡುವುದು ಪುರಸ್ಕಾರ.,3,3,0.04
indicbert,ಮಾಡು,ಸಮಸ್ಯೆ ಮಾಡಿದೆ.,4,0,0.04
indicbert,ಮಾಡು,ಕೆಸರು ಮಾಡುವುದು ಸುಗಮ.,4,1,0.04
indicbert,ಮಾಡು,ರೋಗಿಯನ್ನು ಸರಿಯಾಗಿ ಮಾಡಿ.,5,0,0.04
indicbert,ಮಾಡು,ಸಮಸ್ಯೆಯನ್ನು ಸರಿಯಾಗಿ ಮಾಡಬೇಕು.,5,0,0.04
indicbert,ಮಾತು,ನನ್ನ ಮಾತು ಆಲಿಸಿ.,1,0,-0.10344827586206896
indicbert,ಮಾತು,ಆ ಮಾತು ನಿಜವಾಗಿದೆ.,1,0,-0.10344827586206896
indicbert,ಮಾತು,"ಮಾತುಗಳ ಅರ್ಥ ಅಲ್ಲ, ಭಾವ ಪ್ರಮುಖ.",1,2,-0.10344827586206896
indicbert,ಮಾತು,ಇದು ಗಮನಾರ್ಹ ಮಾತು.,2,0,-0.10344827586206896
indicbert,ಮಾತು,ಆ ಮಾತಿನ ಬಗ್ಗೆ ಮಾತನಾಡಬೇಡ.,2,1,-0.10344827586206896
indicbert,ಮಾತು,ಕ್ರೀಡಾ ಮಾತು ಈತನಿಗೆ ಆಸಕ್ತಿ.,2,0,-0.10344827586206896
indicbert,ಮಾತು,ಪಟ್ಟಣದಲ್ಲಿ ಸಾಕಷ್ಟು ಮಾತು ಆಗಿದೆ.,3,0,-0.10344827586206896
indicbert,ಮಾತು,ತಲೆಕೆಳಿತ ಮಾತು ನಂಬಬೇಡ.,3,0,-0.10344827586206896
indicbert,ಮುಕ್ತ,ಕೈದಿ ಮುಕ್ತನಾದನು.,1,1,-0.2962962962962963
indicbert,ಮುಕ್ತ,ಮುಕ್ತ ಮನೋಭಾವ ಅಗತ್ಯ.,1,0,-0.2962962962962963
indicbert,ಮುಕ್ತ,ಬಂಧನೆಯಿಂದ ಮುಕ್ತನಾದನು.,2,1,-0.2962962962962963
indicbert,ಮುಕ್ತ,ಇಲಿಯನ್ನು ಮುಕ್ತ ಮಾಡಿ.,2,2,-0.2962962962962963
indicbert,ಮುಕ್ತ,ಪ್ರಾಣಿ ಮೋಕ್ಷದಿಂದ ಮುಕ್ತನಾದನು.,3,1,-0.2962962962962963
indicbert,ಮುಕ್ತ,ಶರೀರದ ಬಂಧನೆಯಿಂದ ಮುಕ್ತ ಪುರುಷ.,3,0,-0.2962962962962963
indicbert,ರಸ,ಆ ಅನ್ನದ ರಸ ಅತ್ಯಂತ ಸುಮಾರು.,1,0,0.06896551724137931
indicbert,ರಸ,ಲೆಮೆನ್ ರಸ ಅಮ್ಲೀಯವಾಗಿರುತ್ತದೆ.,1,0,0.06896551724137931
indicbert,ರಸ,ಹಣ್ಣಿನ ರಸ ಮಿಠಾಗಿರುತ್ತದೆ.,2,0,0.06896551724137931
indicbert,ರಸ,ಗೆಜ್ಜಿನ ರಸ ಸೋಯಿ ರಸ ಹೊಂದಿಕೆ.,2,1,0.06896551724137931
indicbert,ರಸ,ಕವಿತೆಯಲ್ಲಿ ಭಿನ್ನ ರಸಗಳು ಇವೆ.,3,3,0.06896551724137931
indicbert,ರಸ,ಶೃಂಗಾರ ರಸ ಸಂಗೀತದಲ್ಲಿ ಪ್ರಕಾಶಿತವಾಗುತ್ತದೆ.,3,1,0.06896551724137931
indicbert,ರಸ,ದೇವತೆಗಳು ಅಮೃತ ರಸ ಕುಡಿದರು.,4,2,0.06896551724137931
indicbert,ರಸ,ರೇಸ ರಸದ ಎಳೆ ಮಧುರ.,4,3,0.06896551724137931
indicbert,ರಸ,ನಟನ ಅಭಿನಯ ರಸವನ್ನು ಹೃದಯಕ್ಕೆ ಸೇರಿಸುತ್ತದೆ.,5,2,0.06896551724137931
indicbert,ರಸ,ಕ್ಷಿತಿಜರ ನೃತ್ಯ ಏಕ ರಸದಿಂದ ತುಂಬಿತ್ತು.,5,4,0.06896551724137931
indicbert,ಲೇ,ನೀರು ಲೇಯಿ.,1,1,0.07407407407407407
indicbert,ಲೇ,ಆ ಸೂಪಿಗೆ ಈ ದ್ರವ್ಯ ಲೇಯಿ.,1,2,0.07407407407407407
indicbert,ಲೇ,ಟೇಬಿಲ್ ಮೇಲೆ ನೀರು ಲೇದೆ.,2,0,0.07407407407407407
indicbert,ಲೇ,ಹೊಡೆದಿದ್ದರಿಂದ ಹೆಣ್ಣಿನ ಲೋಹಿತ ಲೇದೆ.,2,0,0.07407407407407407
indicbert,ಲೇ,ಬೀಜ ಲೇಯಿ.,3,1,0.07407407407407407
indicbert,ಲೇ,ಪ್ರಕಾಶ ಲೇದೆ.,3,0,0.07407407407407407
indicbert,ಲೋಭಿ,ಲೋಭಿ ಮನುಷ್ಯ ಸದಾ ತೃಪ್ತ ರಹಿತ.,1,1,0.0
indicbert,ಲೋಭಿ,ಲೋಭಿ ಭಾವನೆ ನಾಶ ಮಾಡುತ್ತದೆ.,1,0,0.0
indicbert,ಲೋಭಿ,ಶಿಕ್ಷೆಯ ಲೋಭಿ ವಿದ್ಯಾರ್ಥಿ.,2,1,0.0
indicbert,ಲೋಭಿ,ಸಫಲತೆ ಲೋಭಿ ಮನುಷ್ಯ.,2,1,0.0
indicbert,ವಹಿಸು,ಸೋವೆಯನ್ನು ವಹಿಸುವುದು ಭಾರೀ.,1,2,-0.2962962962962963
indicbert,ವಹಿಸು,ಹೊರೆ ವಹಿಸಿ ಹೋಗಿ.,1,1,-0.2962962962962963
indicbert,ವಹಿಸು,ರಾಷ್ಟ್ರದ ಜವಾಬ್ದಾರಿ ವಹಿಸುವುದು ಕಷ್ಟ.,2,0,-0.2962962962962963
indicbert,ವಹಿಸು,ಪದ ವಹಿಸಿಕೊಂಡಿರುವ ಅಧಿಕಾರಿ.,2,1,-0.2962962962962963
