pair_id,target_word,pos,sentence1,sentence2,synset_1,synset_2,label,split
v2_00197,ಒಳ್ಳೆಯ,adjective,ನಾನು ಅಲ್ಲಿ ಇಲ್ಲದೇ ಇದ್ದದ್ದು ಒಳ್ಳೆಯ ವಿಷಯ/ನಿಮ್ಮನ್ನು ಯಾರೂ ನೋಡದೆ ಇದ್ದದ್ದು ಒಳ್ಳೆಯದೇ ಆಯ್ತು.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಒಳ್ಳೆಯ ಎಂಬ ಪದದ ಅರ್ಥ ಬಹಳ ಅವಶ್ಯಕವಾದ,28106,7438,0,train
v2_00198,ಮಾಡು,verb,ಅನುಶಾಸನಗಳು ನಮ್ಮನು ಮಹಾ ವ್ಯಕ್ತಿಗಳಾಗಿ ಮಾಡುತ್ತದೆ.,ಮಾಡು ಕುರಿತು ಉನ್ನತಿ ಅಥವಾ ಅವನತಿಯಲ್ಲು ಸಹಾಯ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,27523,27523,1,train
v2_00199,ಸ್ಥಿರವಾದಂತಹ,adjective,"ಸ್ಥಿರವಾದಂತಹ ಕುರಿತು ಸುಲಭವಾಗಿ ಜಗ್ಗದೆ, ಒಡೆಯದೆ, ಹೆದರದೆ, ಮುರಿಯದೆ, ಹರಿಯದೆ, ಸವೆಯದೆ ಇರುವ ಸ್ಥಿತಿ ಅಥವಾ ಅಂತಹ ಗಟ್ಟಿತನ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಸ್ಥಿರವಾದಂತಹ ಎಂಬ ಪದದ ಅರ್ಥ ಸುಲಭವಾಗಿ ಜಗ್ಗದೆ, ಒಡೆಯದೆ, ಹೆದರದೆ, ಮುರಿಯದೆ, ಹರಿಯದೆ, ಸವೆಯದೆ ಇರುವ ಸ್ಥಿತಿ ಅಥವಾ ಅಂತಹ ಗಟ್ಟಿತನ",25572,25572,1,train
v2_00200,ಮುಚ್ಚು,verb,ಚಿಕ್ಕ ಮಕ್ಕಳು ಕಣ್ಣು ಮುಚ್ಚು ಆಡುವುದನ್ನು ನೋಡಿದರೆ ಆನಂದವಾಗುತ್ತದೆ.,ಮುಚ್ಚು ಕುರಿತು (ಕಣ್ಣುಗಳು) ಮುಚ್ಚು,9803,9803,1,train
v2_00201,ಶಕ್ತಿ,noun,"ಶಕ್ತಿ ಕುರಿತು ಶಕ್ತಿ, ಸಮ್ಮಾನ, ಭಯ, ಆತಂಕ ಅಥವಾ ಯಾವುದೋ ವಿಶೇಷ ಮಾತು ಇತ್ಯಾದಿಗಳಿಂದ ಪ್ರಸಿದ್ಧವಾದ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಶಕ್ತಿ ಎಂಬ ಪದದ ಅರ್ಥ ಶಕ್ತಿ, ಸಮ್ಮಾನ, ಭಯ, ಆತಂಕ ಅಥವಾ ಯಾವುದೋ ವಿಶೇಷ ಮಾತು ಇತ್ಯಾದಿಗಳಿಂದ ಪ್ರಸಿದ್ಧವಾದ",13171,13171,1,train
v2_00202,ನಿಲ್ಲಿಸು,verb,ನಿಲ್ಲಿಸು ಕುರಿತು ಯಾವುದಾದರು ಜಾಗಕ್ಕೆ ತಲುಪಿಸು,ಈ ವಾಕ್ಯದಲ್ಲಿ ನಿಲ್ಲಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರು ಜಾಗಕ್ಕೆ ತಲುಪಿಸು,11595,11595,1,train
v2_00203,ಜ್ಞಾನ,noun,ಜ್ಞಾನ ಕುರಿತು ಯಾವುದೇ ಮಾತು ಇತ್ಯಾದಿಗಳನ್ನು ಚೆನ್ನಾಗಿ ತಿಳಿಸುವ ಶಕ್ತಿ ಅಥವಾ ಅದರ ಬಗ್ಗೆ ಚೆನ್ನಾಗಿ ತಿಳಿದಿರುವುದು,"ಜ್ಞಾನ ಅನ್ನುವುದು ""ವಿಷಯಗಳ ಗ್ರಹಣ""(comprehension), ""ಕಲಿಕೆ""(Learning), ""ತಿಳುವಳಿಕೆ""(Understanding) ಇವನ್ನೆಲ್ಲಾ ಒಳಗೂಂಡು ಮನಸ್ಸು ಮಾಡುವ ಒಂದು ಪ್ರಕ್ರಿಯೆ",13621,13621,1,train
v2_00204,ರಕ್ಷಿಸು,verb,ರಕ್ಷಿಸು ಕುರಿತು ಯಾವುದೋ ಒಂದು ವಸ್ತುವನ್ನು ಇಡುವ ಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ರಕ್ಷಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೋ ಒಂದು ವಸ್ತುವನ್ನು ಇಡುವ ಕ್ರಿಯೆ,9192,9192,1,train
v2_00205,ಮುಚ್ಚು,verb,ಮುಚ್ಚು ಕುರಿತು ಹೊದಿಸುವ ಕೆಲಸವನ್ನು ಇನ್ನೊಬ್ಬರಿಂದ ಮಾಡಿಸು,ಮುಚ್ಚು ಕುರಿತು ಕಣ್ಣು ತಪ್ಪಿಸು ಅಥವಾ ಇನ್ನೊಬ್ಬರ ದೃಷ್ಟಿಯಿಂದ ತಪ್ಪಿಸುವುದು,10276,5275,0,train
v2_00206,ಸ್ಥಿರವಾದಂತಹ,adjective,ಸ್ಥಿರವಾದಂತಹ ಕುರಿತು ಸ್ಥಿರವಾದ ಮನಸ್ಸಿನಿಂದ ಏನನ್ನಾದರೂ ಮಾಡುವುದು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸ್ಥಿರವಾದಂತಹ ಎಂಬ ಪದದ ಅರ್ಥ ಸ್ಥಿರವಾದ ಮನಸ್ಸಿನಿಂದ ಏನನ್ನಾದರೂ ಮಾಡುವುದು,918,918,1,train
v2_00207,ನಿಲ್ಲಿಸು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ನಿಲ್ಲಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರು ಜಾಗಕ್ಕೆ ತಲುಪಿಸು,ನಿಲ್ಲಿಸು ಕುರಿತು ಹಿಂದಿನಿಂದ ನಡೆದುಕೊಂಡು ಬಂದ ಪದ್ದತಿಯನ್ನು ನಿಲ್ಲಿಸುವ ಪ್ರಕ್ರಿಯೆ,11595,12226,0,train
v2_00208,ಸ್ಥಿರವಾದ,adjective,ನಾಳೆಯ ಸ್ಥಿರವಾದ ಚದುರಂಗ ಪಂದ್ಯಕ್ಕೆ ಹೋಗುವುದಕ್ಕೆ ಇಂದು ಆಟವನ್ನು ಪ್ರಾರಂಭಿಸುತ್ತೇವೆ.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸ್ಥಿರವಾದ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದು ನಮ್ಮ ಪ್ರಸ್ತುತ ಅಥವಾ ವರ್ತಮಾನ ರೂಪ ಅಥವಾ ಸ್ಥಿತಿಯಲ್ಲಿದ್ದು ಅದನ್ನೇ ಮುಂದುವರೆಸಿಕೊಂಡು ಹೋಗುವ,35365,35365,1,train
v2_00209,ಕಟ್ಟು,noun,ಕಟ್ಟು ಕುರಿತು ಒಂದು ಅಥವಾ ಅನೇಕ ಅಂಗಗಳ ಅಥವಾ ಉಪಾಂಗಗಳ ಯಾವುದೇ ನಿರ್ಮಿತವಾದ ವಸ್ತು ಅಥವಾ ರಚನೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಟ್ಟು ಎಂಬ ಪದದ ಅರ್ಥ ಒಂದು ಅಥವಾ ಅನೇಕ ಅಂಗಗಳ ಅಥವಾ ಉಪಾಂಗಗಳ ಯಾವುದೇ ನಿರ್ಮಿತವಾದ ವಸ್ತು ಅಥವಾ ರಚನೆ,10847,10847,1,train
v2_00210,ಮುಚ್ಚು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಮುಚ್ಚು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರು ವಸ್ತು ಒಳಗಿನಿಂದ ಹೊರಗೆ ಅಥವಾ ಹೊರಗಿನಿಂದ ಒಳಗೆ ಹೋಗುವುದಕ್ಕೆ ಆಗದಂತೆ ಮಾಡುವಂತಹ ಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಮುಚ್ಚು ಎಂಬ ಪದದ ಅರ್ಥ (ಕಣ್ಣುಗಳು) ಮುಚ್ಚು,35504,9803,0,train
v2_00211,ದಂಡ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ದಂಡ ಎಂಬ ಪದದ ಅರ್ಥ ದಂಡ ಅಂದರೆ ಅಪರಾಧಿಯಿಂದ ಹಣವನ್ನು ವಸೂಲಿಮಾಡುವುದು,ದಂಡದ ಒಂದು ಸಾಮಾನ್ಯ ಉದಾಹರಣೆಯೆಂದರೆ ಸಂಚಾರ ಕಾನೂನುಗಳ ಉಲ್ಲಂಘನೆಗಳಿಗಾಗಿ ಪಾವತಿಸಲಾದ ಹಣ,3500,3500,1,train
v2_00212,ಸಮೂಹ,noun,"ಸಮೂಹ ಕುರಿತು ಪ್ರಾಚೀನ ಕಾಲದ ವಿದ್ವಾಂಸರುಗಳ, ಬ್ರಾಹ್ಮಣರುಗಳ ಸಭೆ ಇದನ್ನು ರಾಜ ಯಾವುದಾದರು ವಿಷಯದ ಬಗ್ಗೆ ತೀರ್ಮಾನವನ್ನು ತೆಗೆದು ಕೊಳ್ಳುವುದಕ್ಕೆ ಅಥವಾ ಚರ್ಚೆ ಮಾಡುವುದಕ್ಕೆ ಕರೆಯುತ್ತಿದ್ದನು",ಸಮೂಹ ಕುರಿತು ಯಾರದ್ದಾದರೂ ಪುತ್ರಿ ಅಥವಾ ಪುತ್ರ,13289,3645,0,train
v2_00213,ಕಠಿಣ,adjective,ಕಠಿಣ ಕುರಿತು ಕಷ್ಟಪಟ್ಟು ಸಹಿಸಿಕೊಳ್ಳುವ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಠಿಣ ಎಂಬ ಪದದ ಅರ್ಥ ಕಷ್ಟಪಟ್ಟು ಸಹಿಸಿಕೊಳ್ಳುವ,9141,9141,1,train
v2_00214,ಹರಡು,verb,ಹರಡು ಕುರಿತು ಒಂದು ವಸ್ತುವಿನ ಮೇಲೆ ಇನ್ನೊಂದು ವಸ್ತು ವ್ಯಾಪಿಸು ಅಥವಾ ಹರಡು,"ಹರಡು ಕುರಿತು ಉಗ್ರ, ಉತ್ಘಟ ಅಥವಾ ವಿಕಟ ರೂಪವನ್ನು ಧಾರಣೆ ಮಾಡುವಂತಹ ಪ್ರಕ್ರಿಯೆ",11858,35243,0,train
v2_00215,ಆಗು,verb,ಆಗು ಕುರಿತು ಯಾವುದೋ ಒಂದರ ಬಗೆಗೆ ಅನುಭವವಾಗುವ ಪ್ರಕ್ರಿಯೆ,ಆಗು ಕುರಿತು ರೂಪವನ್ನು ನೀಡುವುದು,11593,7132,0,train
v2_00216,ಹಗ್ಗ,noun,ಹಗ್ಗ ಕುರಿತು ಸೆಣಬು/ನಾರಿನ ದಾರ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಗ್ಗ ಎಂಬ ಪದದ ಅರ್ಥ ಸೆಣಬು/ನಾರಿನ ದಾರ,8330,8330,1,train
v2_00217,ಪೆಟ್ಟು,noun,ಪೆಟ್ಟು ಕುರಿತು ಒಂದು ವಸ್ತುವಿನಿಂದ ಇನ್ನೊಂದು ವಸ್ತುವಿಗೆ ಆಗುವ ವೇಗಪೂರ್ಣವಾದ ಸ್ಪರ್ಶ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಪೆಟ್ಟು ಎಂಬ ಪದದ ಅರ್ಥ ಒಂದು ವಸ್ತುವಿನಿಂದ ಇನ್ನೊಂದು ವಸ್ತುವಿಗೆ ಆಗುವ ವೇಗಪೂರ್ಣವಾದ ಸ್ಪರ್ಶ,8715,8715,1,train
v2_00218,ನಿಲ್ಲಿಸು,verb,ನಿಲ್ಲಿಸು ಕುರಿತು ನಿಶ್ಚಯಿಸಿದ ಸಮಯಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಸಮಯವನ್ನು ತೆಗೆದುಕೊಳ್ಳುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ನಿಲ್ಲಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ನಿಶ್ಚಯಿಸಿದ ಸಮಯಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಸಮಯವನ್ನು ತೆಗೆದುಕೊಳ್ಳುವ ಪ್ರಕ್ರಿಯೆ,13992,13992,1,train
v2_00219,ವರ್ಗ,noun,ಈ ಕಾರ್ಯಾಲಯದ ಇಬ್ಬರು ಕರ್ಮಚಾರಿಗಳಿಗೆ/ಕೆಲಸಗಾರರಿಗೆ ವರ್ಗಾವಣೆಯಾಗಿದೆ.,ಈ ವಾಕ್ಯದಲ್ಲಿ ವರ್ಗ ಎಂಬ ಪದದ ಅರ್ಥ ಅಧಿಕಾರಿ ಅಥವಾ ಕಾರ್ಯಕರ್ತರ ಒಂದು ಸ್ಥಾನ ಅಥವಾ ವಿಭಾಗದಿಂದ ಬೇರೆ ಸ್ಥಾನ ಅಥವಾ ವಿಭಾಗಕ್ಕೆ ವರ್ಗ ಮಾಡುವ ಕಳುಹಿಸುವ ಕ್ರಿಯೆ,8463,8463,1,train
v2_00220,ಕಠಿಣವಾದಂತ,adjective,"ಕಠಿಣವಾದಂತ ಕುರಿತು ಯಾವುದೇ ವಸ್ತು ಸಂಗತಿಯನ್ನು ಪಳಗಿಸಲು, ಸಡಿಲಿಸಲು, ಅಲುಗಾಡಿಸಲು, ಒಡೆಯಲು ಮುಂತಾದ ಕ್ರಿಯೆಗಳು ಸಾಧ್ಯವಾಗದೇ ಇರುವ ಸ್ಥಿತಿ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಠಿಣವಾದಂತ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ವಸ್ತು ಸಂಗತಿಯನ್ನು ಪಳಗಿಸಲು, ಸಡಿಲಿಸಲು, ಅಲುಗಾಡಿಸಲು, ಒಡೆಯಲು ಮುಂತಾದ ಕ್ರಿಯೆಗಳು ಸಾಧ್ಯವಾಗದೇ ಇರುವ ಸ್ಥಿತಿ",3194,3194,1,train
v2_00221,ಹೇಳು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೇಳು ಎಂಬ ಪದದ ಅರ್ಥ ಕರೆಯುವ ಪ್ರಕ್ರಿಯೆ,ಅಜ್ಜಿಯು ರಾತ್ರಿ ನಮಗೆಲ್ಲಾ ಕಥೆಯನ್ನು ಹೇಳುತ್ತಾಳೆ.,10933,11482,0,train
v2_00222,ಹಾನಿ,noun,ಹಾನಿ ಕುರಿತು ನಾಶ ಮಾಡುವ ವ್ಯಕ್ತಿ,"ಹಾನಿ ಎಂದರೆ ಹಲವುವೇಳೆ ಒಂದು ಭೌತಿಕ ವಸ್ತುವಿನಲ್ಲಾಗುವ ಯಾವುದೇ ಬದಲಾವಣೆ, ಮತ್ತು ಇದು ಅದರ ಮೊದಲಿನ ಸ್ಥಿತಿಗಿಂತ ಕೀಳಾಗುವಂತೆ ಮಾಡುತ್ತದೆ",10040,10040,1,train
v2_00223,ಮುಚ್ಚು,verb,ಮುಚ್ಚು ಕುರಿತು ಹೊದಿಸುವ ಕೆಲಸವನ್ನು ಇನ್ನೊಬ್ಬರಿಂದ ಮಾಡಿಸು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಮುಚ್ಚು ಎಂಬ ಪದದ ಅರ್ಥ ಇನ್ನೊಬ್ಬರ ಶರೀರ ಅಥವಾ ಶರೀರದ ಭಾಗವನ್ನು ವಸ್ತ್ರದಿಂದ ಮುಚ್ಚುವುದು,10276,11556,0,train
v2_00224,ವರ್ಗ,noun,ಅರ್ಥವನ್ನು ಆಧರಿಸಿ ಈ ಶಬ್ದವನ್ನು ಮೂರು ವರ್ಗ ಮಾಡಬಹುದು.,ವರ್ಗ ಕುರಿತು ಸಮಸ್ತ ವರ್ಗ ಅಥವಾ ಸಮೂಹದ ಯಾವುದೋ ಒಂದು ಅಂಗ ಅಥವಾ ಒಂದು ಭಾಗವೆಂದು ವಿಷ್ಲೇಶಣೆ ಮಾಡುಲು ಯಾವುದೇ ಪ್ರಕಾರ ಭಿನ್ನ ಮತ್ತು ಸ್ವತಂತ್ರವೆಂದು ನಂಬುವರು ಅಥವಾ ತಿಳಿಯುವರು,3406,8539,0,train
v2_00225,ಹಗ್ಗ,noun,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಗ್ಗ ಎಂಬ ಪದದ ಅರ್ಥ ಹಸುಗಳ ಒಣಗಿದ ಕರುಳ, ಚರ್ಮವನ್ನು ತಿರುಚಿ ಮಾಡಿರುವ ಬಲವಾದ ಹಗ್ಗ","ಕೃತಕ ನಾರಿನ ಹಗ್ಗಗಳು ತಮ್ಮ ನೈಸರ್ಗಿಕ ನಾರಿನ ಸಮಸ್ಥಾನಿಕಗಳಿಗಿಂತ ಗಣನೀಯವಾಗಿ ಗಟ್ಟಿಮುಟ್ಟಗಿರುತ್ತವೆ, ಹೆಚ್ಚಿನ ಕರ್ಷಕ ಶಕ್ತಿಯನ್ನು ಹೊಂದಿರುತ್ತವೆ, ನೈಸರ್ಗಿಕ ನಾರುಗಳಿಂದ ಉತ್ಪಾದಿಸಿದ ಹಗ್ಗಗಳಿಗಿಂತ ಕೊಳೆತ ನಿರೋಧಕವಾಗಿರುತ್ತವೆ, ಮತ್ತು ಇವನ್ನು ನೀರಿನ ಮೇಲೆ ತೇಲುವಂತೆ ಮಾಡಬಹುದು",5899,5899,1,train
v2_00226,ಜಾಲ,noun,ಅವನು ಅಂಗಡಿಗಳ ಜಾಲದ ಮಾಲೀಕನಾಗಿದ್ದಾನೆ.,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಜಾಲ ಎಂಬ ಪದದ ಅರ್ಥ ವೃತ್ತಿಸಂಬಂಧವಾದ ಅಥವಾ ಸಾಮಾಜಿಕ ಉದ್ದೇಶಗಳಿಗಾಗಿ ಮಾಹಿತಿ, ಸಂಪರ್ಕಗಳು ಮತ್ತು ಅನುಭವಗಳನ್ನು ವಿನಿಯಮ ಮಾಡಿಕೊಳ್ಳುವ ಜನರ ತಂಡ",35790,35790,1,train
v2_00227,ಆರಿಸು,verb,ಆರಿಸು ಕುರಿತು ಹಲವಾರು ವಸ್ತುಗಳಲ್ಲಿ ನಿಮ್ಮ ಮನಸ್ಸಿಗೆ ಇಷ್ಟವಾದ ವಸ್ತುಗಳನ್ನು ಆರಿಸಿ ಬೇರೆ ಇಡುವ ಪ್ರಕ್ರಿಯೆ,"ಆರಿಸು ಕುರಿತು ಚುನಾವಣೆ, ಆಟ ಮೊದಲಾದವುಗಳಲ್ಲಿ ಉಮೇದುವಾರ ಅಥವಾ ಎದುರಾಳಿಗಳನ್ನು ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲು ಆರಿಸಿಕೊಳ್ಳುವುದು",12051,37702,0,train
v2_00228,ತೆಗೆ,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ತೆಗೆ ಎಂಬ ಪದದ ಅರ್ಥ ಜೊತೆಯಾಗಿರುವಂತಹ ಅಥವಾ ಒಂದಾಗಿರುವಂತಹ ವಸ್ತುಗಳನ್ನು ಬೇರೆ ಮಾಡುವುದು,ತೆಗೆ ಕುರಿತು ಗುಪ್ತ ಮತ್ತು ನಿಗೂಡ ಮಾತುಗಳನ್ನು ಪ್ರಕಟ ಅಥವಾ ಸ್ಪಷ್ಟೀಕರಿಸುವ ಪ್ರಕ್ರಿಯೆ,11484,12233,0,train
v2_00229,ಗುಂಪು,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಗುಂಪು ಎಂಬ ಪದದ ಅರ್ಥ ಒಂದು ಜಾಗದಲ್ಲಿ ಅದೇ ಸಮಯದಲ್ಲಿ ಆಗುವಂತಹ ತುಂಬಾ ಜನರ ಗುಂಪು/ ಜನಸಮೂಹ,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಗುಂಪು ಎಂಬ ಪದದ ಅರ್ಥ ಗುಂಪು ಅಥವಾ ಒಟ್ಟು ಕೂಡುವ ಕ್ರಿಯೆ, ಅವಸ್ಥೆ ಅಥವಾ ಭಾವ",5499,5501,0,train
v2_00230,ಹೇಳು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೇಳು ಎಂಬ ಪದದ ಅರ್ಥ ಇನ್ನೊಬ್ಬರ ಬಗ್ಗೆ ನಿಶ್ಚಿತ ಮತ್ತು ಆತ್ಮವಿಶ್ವಾಸದ ಜೊತೆಗೆ ಸಕಾರಾತ್ಮಕವಾದ ಹೇಳಿಕೆಯನ್ನು ನೀಡುವ ಪ್ರಕ್ರಿಯೆ,ಹೇಳು ಕುರಿತು ವಿಸ್ತಾರ ಪೂರ್ವಕವಾಗಿ ಏನನ್ನಾದರೂ ಹೇಳುವುದು,13377,4899,0,train
v2_00231,ಹೊಡೆ,verb,ಹೊಡೆ ಕುರಿತು ಯಾವುದಾದರು ವಸ್ತುವನ್ನು ಉಪಯೋಗಿಸಿ ಕೆಡಹುದು ಅಥವಾ ಹೊಡೆಯವ ಪ್ರಕ್ರಿಯೆ (ವಿಶೇಷವಾಗಿ ಆಟದಲ್ಲಿ),ರಮೇಶ ತಮಟೆಯನ್ನು ಹೊಡೆಯುತ್ತಿದ್ದಾನೆ.,12499,16819,0,train
v2_00232,ಕಠಿಣವಾದ,adjective,ಈ ಕಠಿಣವಾದ ಲೆಕ್ಕವನ್ನು ಮೊದಲು ಯಾರು ಬಿಡಿಸುವಿರಿ?,ಕಠಿಣವಾದ ಕುರಿತು ತುಂಬಾ ಒರಟಾದ ಅಥವಾ ಕಿವಿಗೆ ಕೇಳಲಿಕ್ಕೆ ಸಾಧ್ಯವಾಗದಂತಹ ಧ್ವನಿ ಅಥವಾ ಶಬ್ದ,16286,4177,0,train
v2_00233,ಮಾಡು,verb,ಮಾಡು ಕುರಿತು ಉನ್ನತಿ ಅಥವಾ ಅವನತಿಯಲ್ಲು ಸಹಾಯ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಮಾಡು ಎಂಬ ಪದದ ಅರ್ಥ ಉನ್ನತಿ ಅಥವಾ ಅವನತಿಯಲ್ಲು ಸಹಾಯ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,27523,27523,1,train
v2_00234,ಒಣಗಿದ,adjective,ರೈತನು ಒಣಗಿದ ಮರದ ಬುಡವನ್ನು ಕಡಿಯುತ್ತಿದ್ದಾನೆ.,"ಒಣಗಿದ ಕುರಿತು ಎಲೆ, ಹೂವುಗಳಿಲ್ಲದ, ಬೋಳಾದಂತಹ",5795,5795,1,train
v2_00235,ಪೆಟ್ಟು,noun,ಪೆಟ್ಟು ಕುರಿತು ಅಂಗೈಯಿಂದ ಆಗುವಂತಹ ಒಂದು ಆಘಾತ/ಹೊಡೆತ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಪೆಟ್ಟು ಎಂಬ ಪದದ ಅರ್ಥ ಅಂಗೈಯಿಂದ ಆಗುವಂತಹ ಒಂದು ಆಘಾತ/ಹೊಡೆತ,5185,5185,1,train
v2_00236,ದಂಡ,noun,"ಈ ವಾಕ್ಯದಲ್ಲಿ ದಂಡ ಎಂಬ ಪದದ ಅರ್ಥ ಚಿನ್ನ ಅಥವಾ ಬೆಳ್ಳಿಯ ತಗಡು ಹೊದಿಸಿ ಮಾಡಿದ ದಂಡ ಅದನ್ನು ರಾಜ-ಮಹಾರಾಜರು ಅಥವಾ ಮದುವೆ ಅಥವಾ ಮೆರವಣಿಗೆಯ ಸಂದರ್ಭಗಳಲ್ಲಿ ವೇತ್ರಧಾರಿ, ದ್ವಾರಪಾಲಕನು ಹಿಡಿದು ಮುಂದೆ ಸಾಗುತ್ತಾನೆ",ಈ ವಾಕ್ಯದಲ್ಲಿ ದಂಡ ಎಂಬ ಪದದ ಅರ್ಥ ಮರ ಮುಂತಾದವುಗಳಿಂದ ಮಾಡಿರುವ ಒಂದು ಪ್ರಕಾರದ ವಸ್ತುವನ್ನು ಯೋಗಿಗಳು ಕೈಯನ್ನು ಹಿಡಿಯಲು ಬಳಸುತ್ತಿದ್ದರು,3580,4247,0,train
v2_00237,ಹೇಳು,verb,ಅಜ್ಜಿಯು ರಾತ್ರಿ ನಮಗೆಲ್ಲಾ ಕಥೆಯನ್ನು ಹೇಳುತ್ತಾಳೆ.,ಹೇಳು ಕುರಿತು ಇನ್ನೊಬ್ಬರು ಕೇಳಿಸಿಕೊಳ್ಳುವಂತೆ ಮಾಡು,11482,11482,1,train
v2_00238,ಬಲೆ,noun,ಬಲೆ ಕುರಿತು ಲಾಕ್ಷಣಿಕ ಅರ್ಥದಲ್ಲಿ ಹೇಳುವುದಾದರೆ ಯಾರೋ ಒಬ್ಬ ವ್ಯಕ್ತಿ ಕಾರಣಾತರದಿಂದ ಬೇರೆ ವ್ಯಕ್ತಿಯ ಮೊಸಕ್ಕೆ ಒಳಗಾಗುವರು,"ನೈಲಾನ್ ಏಕತಂತು ಬಲೆಗಳು ಪಾರದರ್ಶಕವಾಗಿರುತ್ತವೆ, ಮತ್ತು ಹಾಗಾಗಿ ಇವನ್ನು ಹಲವುವೇಳೆ ಮೀನುಗಾರಿಕೆ ಮತ್ತು ಬೋನುಗಳಿಗಾಗಿ ಬಳಸಲಾಗುತ್ತದೆ",34817,34817,1,train
v2_00239,ಕಟ್ಟು,noun,ಅಪ್ಪ ಒಂದು ಕಟ್ಟು ಬೀಡಿ ತರಿಸಿದ.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಟ್ಟು ಎಂಬ ಪದದ ಅರ್ಥ ಹೊತ್ತುಕೊಂಡು ಹೋಗಲು ಅನುಕೂಲಿಸುವಂತೆ ಸುತ್ತಿದ ಅಥವಾ ಒಟ್ಟಿಗೆ ಕಟ್ಟಿದ ವಸ್ತುಗಳು,12459,12459,1,train
v2_00240,ಹಾನಿ,noun,"ಹಾನಿ ಕುರಿತು ಯಾವುದಾದರು ವಸ್ತು, ಪರಿಸ್ಥಿತಿ ಮೊದಲಾದವುಗಳ ಹಿಡಿತ ಅಥವಾ ಹೊಡೆತಕ್ಕೆ ಸಿಕ್ಕಿಕೊಳುವ ಕ್ರಿಯೆ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾನಿ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರು ವಸ್ತು, ಪರಿಸ್ಥಿತಿ ಮೊದಲಾದವುಗಳ ಹಿಡಿತ ಅಥವಾ ಹೊಡೆತಕ್ಕೆ ಸಿಕ್ಕಿಕೊಳುವ ಕ್ರಿಯೆ",11534,11534,1,train
v2_00241,ಬಲೆ,noun,"ಬಲೆ ಕುರಿತು ಫುಟ್ಬಾಲ್, ಹಾಕಿ ಮೊದಲಾದವುಗಳಲ್ಲಿ ಬಾಲ್ ಹೋಗಿ ಸೇರಬೇಕಾದ ಬಲೆಯಿಂದ ಕೂಡಿದ ಗುರಿ",ಬಲೆಗಳನ್ನು ಬಹುತೇಕ ಯಾವುದೇ ಬಗೆಯ ನೂಲನ್ನು ಬಳಸಿ ತಯಾರಿಸಬಹುದು,27437,27437,1,train
v2_00242,ಹಾನಿ,noun,ಈ ವ್ಯಾಪಾರದಲ್ಲಿ ನನಗೆ ಬರೀ ಹಾನಿ ಸಂಭವಿಸಿತು.,ಹಾನಿ ಕುರಿತು ಯಾವುದೇ ವ್ಯಾಪಾರದಲ್ಲಿ ಆಗುವ ನಷ್ಟ,2246,2246,1,train
